geoid,geoname,total
42020421,"Census Tract 204.21, York County, Pennsylvania",4352
42020422,"Census Tract 204.22, York County, Pennsylvania",5136
42020510,"Census Tract 205.10, York County, Pennsylvania",3969
42020522,"Census Tract 205.22, York County, Pennsylvania",4309
42020523,"Census Tract 205.23, York County, Pennsylvania",2372
42020524,"Census Tract 205.24, York County, Pennsylvania",4439
42463900,"Census Tract 4639, Allegheny County, Pennsylvania",2712
42464300,"Census Tract 4643, Allegheny County, Pennsylvania",3391
42464400,"Census Tract 4644, Allegheny County, Pennsylvania",3208
42465600,"Census Tract 4656, Allegheny County, Pennsylvania",2494
42465800,"Census Tract 4658, Allegheny County, Pennsylvania",3605
42468700,"Census Tract 4687, Allegheny County, Pennsylvania",1670
42468800,"Census Tract 4688, Allegheny County, Pennsylvania",2553
42468900,"Census Tract 4689, Allegheny County, Pennsylvania",3911
42469000,"Census Tract 4690, Allegheny County, Pennsylvania",4941
42470300,"Census Tract 4703, Allegheny County, Pennsylvania",4317
42470400,"Census Tract 4704, Allegheny County, Pennsylvania",3068
42470501,"Census Tract 4705.01, Allegheny County, Pennsylvania",4317
42470502,"Census Tract 4705.02, Allegheny County, Pennsylvania",3011
42470600,"Census Tract 4706, Allegheny County, Pennsylvania",2936
42471000,"Census Tract 4710, Allegheny County, Pennsylvania",1288
42472100,"Census Tract 4721, Allegheny County, Pennsylvania",2395
42472200,"Census Tract 4722, Allegheny County, Pennsylvania",2224
42472300,"Census Tract 4723, Allegheny County, Pennsylvania",1849
42472400,"Census Tract 4724, Allegheny County, Pennsylvania",1776
42473100,"Census Tract 4731, Allegheny County, Pennsylvania",4963
42473200,"Census Tract 4732, Allegheny County, Pennsylvania",3294
42473300,"Census Tract 4733, Allegheny County, Pennsylvania",5771
42473401,"Census Tract 4734.01, Allegheny County, Pennsylvania",3731
42473402,"Census Tract 4734.02, Allegheny County, Pennsylvania",3678
42473500,"Census Tract 4735, Allegheny County, Pennsylvania",3788
42473601,"Census Tract 4736.01, Allegheny County, Pennsylvania",4136
42473602,"Census Tract 4736.02, Allegheny County, Pennsylvania",4714
42474101,"Census Tract 4741.01, Allegheny County, Pennsylvania",4460
42474102,"Census Tract 4741.02, Allegheny County, Pennsylvania",3901
42474201,"Census Tract 4742.01, Allegheny County, Pennsylvania",2634
42474202,"Census Tract 4742.02, Allegheny County, Pennsylvania",5363
42474203,"Census Tract 4742.03, Allegheny County, Pennsylvania",4802
42475101,"Census Tract 4751.01, Allegheny County, Pennsylvania",4977
42475102,"Census Tract 4751.02, Allegheny County, Pennsylvania",1677
42475200,"Census Tract 4752, Allegheny County, Pennsylvania",5568
42475301,"Census Tract 4753.01, Allegheny County, Pennsylvania",4460
42475303,"Census Tract 4753.03, Allegheny County, Pennsylvania",4150
42475304,"Census Tract 4753.04, Allegheny County, Pennsylvania",5466
42475401,"Census Tract 4754.01, Allegheny County, Pennsylvania",4066
42475402,"Census Tract 4754.02, Allegheny County, Pennsylvania",3213
42476100,"Census Tract 4761, Allegheny County, Pennsylvania",4979
42476200,"Census Tract 4762, Allegheny County, Pennsylvania",3270
42477100,"Census Tract 4771, Allegheny County, Pennsylvania",3779
42477200,"Census Tract 4772, Allegheny County, Pennsylvania",4466
42024503,"Census Tract 245.03, Dauphin County, Pennsylvania",7209
42024601,"Census Tract 246.01, Dauphin County, Pennsylvania",4933
42024602,"Census Tract 246.02, Dauphin County, Pennsylvania",5764
42024700,"Census Tract 247, Dauphin County, Pennsylvania",6071
42024801,"Census Tract 248.01, Dauphin County, Pennsylvania",3608
42024802,"Census Tract 248.02, Dauphin County, Pennsylvania",4220
42024900,"Census Tract 249, Dauphin County, Pennsylvania",2370
42025000,"Census Tract 250, Dauphin County, Pennsylvania",3032
42025100,"Census Tract 251, Dauphin County, Pennsylvania",3736
42025200,"Census Tract 252, Dauphin County, Pennsylvania",3486
42025300,"Census Tract 253, Dauphin County, Pennsylvania",4010
42025400,"Census Tract 254, Dauphin County, Pennsylvania",2545
42025500,"Census Tract 255, Dauphin County, Pennsylvania",4155
42400301,"Census Tract 4003.01, Delaware County, Pennsylvania",6915
42400302,"Census Tract 4003.02, Delaware County, Pennsylvania",4167
42400401,"Census Tract 4004.01, Delaware County, Pennsylvania",5504
42400402,"Census Tract 4004.02, Delaware County, Pennsylvania",4710
42400500,"Census Tract 4005, Delaware County, Pennsylvania",4649
42400600,"Census Tract 4006, Delaware County, Pennsylvania",5460
42400700,"Census Tract 4007, Delaware County, Pennsylvania",5412
42400801,"Census Tract 4008.01, Delaware County, Pennsylvania",2055
42400802,"Census Tract 4008.02, Delaware County, Pennsylvania",3417
42400900,"Census Tract 4009, Delaware County, Pennsylvania",1630
42401000,"Census Tract 4010, Delaware County, Pennsylvania",1960
42401101,"Census Tract 4011.01, Delaware County, Pennsylvania",3095
42401103,"Census Tract 4011.03, Delaware County, Pennsylvania",3366
42401104,"Census Tract 4011.04, Delaware County, Pennsylvania",4346
42401200,"Census Tract 4012, Delaware County, Pennsylvania",3670
42401302,"Census Tract 4013.02, Delaware County, Pennsylvania",2990
42401303,"Census Tract 4013.03, Delaware County, Pennsylvania",2330
42401401,"Census Tract 4014.01, Delaware County, Pennsylvania",2238
42401402,"Census Tract 4014.02, Delaware County, Pennsylvania",4105
42401502,"Census Tract 4015.02, Delaware County, Pennsylvania",4259
42401503,"Census Tract 4015.03, Delaware County, Pennsylvania",3487
42401600,"Census Tract 4016, Delaware County, Pennsylvania",1816
42401700,"Census Tract 4017, Delaware County, Pennsylvania",2714
42401800,"Census Tract 4018, Delaware County, Pennsylvania",3932
42024502,"Census Tract 245.02, Dauphin County, Pennsylvania",6019
42401900,"Census Tract 4019, Delaware County, Pennsylvania",4646
42402000,"Census Tract 4020, Delaware County, Pennsylvania",2529
42402100,"Census Tract 4021, Delaware County, Pennsylvania",5953
42402200,"Census Tract 4022, Delaware County, Pennsylvania",2422
42402300,"Census Tract 4023, Delaware County, Pennsylvania",3672
42402400,"Census Tract 4024, Delaware County, Pennsylvania",3551
42200400,"Census Tract 2004, Luzerne County, Pennsylvania",2632
42200500,"Census Tract 2005, Luzerne County, Pennsylvania",2662
42200600,"Census Tract 2006, Luzerne County, Pennsylvania",2253
42200700,"Census Tract 2007, Luzerne County, Pennsylvania",3721
42200800,"Census Tract 2008, Luzerne County, Pennsylvania",3740
42200900,"Census Tract 2009, Luzerne County, Pennsylvania",3252
42201000,"Census Tract 2010, Luzerne County, Pennsylvania",2858
42201100,"Census Tract 2011, Luzerne County, Pennsylvania",1342
42201200,"Census Tract 2012, Luzerne County, Pennsylvania",2686
42201300,"Census Tract 2013, Luzerne County, Pennsylvania",2253
42201400,"Census Tract 2014, Luzerne County, Pennsylvania",2390
42201500,"Census Tract 2015, Luzerne County, Pennsylvania",2320
42201600,"Census Tract 2016, Luzerne County, Pennsylvania",2739
42210100,"Census Tract 2101, Luzerne County, Pennsylvania",3186
42210200,"Census Tract 2102, Luzerne County, Pennsylvania",2539
42210300,"Census Tract 2103, Luzerne County, Pennsylvania",2507
42210400,"Census Tract 2104, Luzerne County, Pennsylvania",1329
42210500,"Census Tract 2105, Luzerne County, Pennsylvania",5036
42210600,"Census Tract 2106, Luzerne County, Pennsylvania",2704
42210700,"Census Tract 2107, Luzerne County, Pennsylvania",1742
42210800,"Census Tract 2108, Luzerne County, Pennsylvania",3145
42211000,"Census Tract 2110, Luzerne County, Pennsylvania",4652
42211101,"Census Tract 2111.01, Luzerne County, Pennsylvania",5514
42211102,"Census Tract 2111.02, Luzerne County, Pennsylvania",2051
42211201,"Census Tract 2112.01, Luzerne County, Pennsylvania",2694
42211203,"Census Tract 2112.03, Luzerne County, Pennsylvania",1716
42211204,"Census Tract 2112.04, Luzerne County, Pennsylvania",6630
42211205,"Census Tract 2112.05, Luzerne County, Pennsylvania",2469
42211301,"Census Tract 2113.01, Luzerne County, Pennsylvania",4631
42211302,"Census Tract 2113.02, Luzerne County, Pennsylvania",3346
42211303,"Census Tract 2113.03, Luzerne County, Pennsylvania",2788
42211304,"Census Tract 2113.04, Luzerne County, Pennsylvania",1993
42211400,"Census Tract 2114, Luzerne County, Pennsylvania",7108
42211500,"Census Tract 2115, Luzerne County, Pennsylvania",2638
42211600,"Census Tract 2116, Luzerne County, Pennsylvania",3102
42211701,"Census Tract 2117.01, Luzerne County, Pennsylvania",4921
42211702,"Census Tract 2117.02, Luzerne County, Pennsylvania",1451
42211800,"Census Tract 2118, Luzerne County, Pennsylvania",1981
42211900,"Census Tract 2119, Luzerne County, Pennsylvania",5995
42212000,"Census Tract 2120, Luzerne County, Pennsylvania",1832
42212100,"Census Tract 2121, Luzerne County, Pennsylvania",4239
42212200,"Census Tract 2122, Luzerne County, Pennsylvania",5021
42212300,"Census Tract 2123, Luzerne County, Pennsylvania",2711
42212700,"Census Tract 2127, Luzerne County, Pennsylvania",5217
42012201,"Census Tract 122.01, Philadelphia County, Pennsylvania",2893
42012203,"Census Tract 122.03, Philadelphia County, Pennsylvania",658
42012204,"Census Tract 122.04, Philadelphia County, Pennsylvania",3694
42012501,"Census Tract 125.01, Philadelphia County, Pennsylvania",2935
42012502,"Census Tract 125.02, Philadelphia County, Pennsylvania",5141
42013100,"Census Tract 131, Philadelphia County, Pennsylvania",1709
42013200,"Census Tract 132, Philadelphia County, Pennsylvania",3221
42013300,"Census Tract 133, Philadelphia County, Pennsylvania",4057
42013401,"Census Tract 134.01, Philadelphia County, Pennsylvania",2971
42013402,"Census Tract 134.02, Philadelphia County, Pennsylvania",3635
42013500,"Census Tract 135, Philadelphia County, Pennsylvania",4252
42013601,"Census Tract 136.01, Philadelphia County, Pennsylvania",2911
42013602,"Census Tract 136.02, Philadelphia County, Pennsylvania",3776
42013701,"Census Tract 137.01, Philadelphia County, Pennsylvania",2122
42013702,"Census Tract 137.02, Philadelphia County, Pennsylvania",3913
42013800,"Census Tract 138, Philadelphia County, Pennsylvania",2126
42013900,"Census Tract 139, Philadelphia County, Pennsylvania",2520
42014000,"Census Tract 140, Philadelphia County, Pennsylvania",5456
42014100,"Census Tract 141, Philadelphia County, Pennsylvania",3088
42014201,"Census Tract 142.01, Philadelphia County, Pennsylvania",3497
42014202,"Census Tract 142.02, Philadelphia County, Pennsylvania",2309
42014300,"Census Tract 143, Philadelphia County, Pennsylvania",1937
42014400,"Census Tract 144, Philadelphia County, Pennsylvania",5111
42014500,"Census Tract 145, Philadelphia County, Pennsylvania",2718
42014600,"Census Tract 146, Philadelphia County, Pennsylvania",7477
42014700,"Census Tract 147, Philadelphia County, Pennsylvania",4781
42014800,"Census Tract 148, Philadelphia County, Pennsylvania",1099
42014900,"Census Tract 149, Philadelphia County, Pennsylvania",3765
42015101,"Census Tract 151.01, Philadelphia County, Pennsylvania",2217
42015102,"Census Tract 151.02, Philadelphia County, Pennsylvania",4154
42015200,"Census Tract 152, Philadelphia County, Pennsylvania",5509
42015300,"Census Tract 153, Philadelphia County, Pennsylvania",7943
42015600,"Census Tract 156, Philadelphia County, Pennsylvania",1902
42015700,"Census Tract 157, Philadelphia County, Pennsylvania",2924
42015800,"Census Tract 158, Philadelphia County, Pennsylvania",6575
42016001,"Census Tract 160.01, Philadelphia County, Pennsylvania",2695
42016002,"Census Tract 160.02, Philadelphia County, Pennsylvania",4236
42012100,"Census Tract 121, Philadelphia County, Pennsylvania",2817
42016100,"Census Tract 161, Philadelphia County, Pennsylvania",6583
42016200,"Census Tract 162, Philadelphia County, Pennsylvania",2078
42016300,"Census Tract 163, Philadelphia County, Pennsylvania",3243
42016400,"Census Tract 164, Philadelphia County, Pennsylvania",4181
42016500,"Census Tract 165, Philadelphia County, Pennsylvania",2477
42020601,"Census Tract 206.01, York County, Pennsylvania",3102
42020602,"Census Tract 206.02, York County, Pennsylvania",4115
42020710,"Census Tract 207.10, York County, Pennsylvania",6884
42020721,"Census Tract 207.21, York County, Pennsylvania",5477
42020722,"Census Tract 207.22, York County, Pennsylvania",4742
42020801,"Census Tract 208.01, York County, Pennsylvania",3774
42020802,"Census Tract 208.02, York County, Pennsylvania",4754
42020910,"Census Tract 209.10, York County, Pennsylvania",6629
42020921,"Census Tract 209.21, York County, Pennsylvania",7355
42020922,"Census Tract 209.22, York County, Pennsylvania",3688
42021010,"Census Tract 210.10, York County, Pennsylvania",5345
42021020,"Census Tract 210.20, York County, Pennsylvania",7160
42021100,"Census Tract 211, York County, Pennsylvania",4970
42021221,"Census Tract 212.21, York County, Pennsylvania",4148
42021222,"Census Tract 212.22, York County, Pennsylvania",3667
42021223,"Census Tract 212.23, York County, Pennsylvania",3083
42021224,"Census Tract 212.24, York County, Pennsylvania",5847
42021300,"Census Tract 213, York County, Pennsylvania",5094
42021410,"Census Tract 214.10, York County, Pennsylvania",5059
42021420,"Census Tract 214.20, York County, Pennsylvania",7376
42021500,"Census Tract 215, York County, Pennsylvania",3910
42021600,"Census Tract 216, York County, Pennsylvania",2861
42021711,"Census Tract 217.11, York County, Pennsylvania",3031
42021712,"Census Tract 217.12, York County, Pennsylvania",6424
42021720,"Census Tract 217.20, York County, Pennsylvania",4688
42021801,"Census Tract 218.01, York County, Pennsylvania",5291
42021802,"Census Tract 218.02, York County, Pennsylvania",4218
42021901,"Census Tract 219.01, York County, Pennsylvania",3086
42021902,"Census Tract 219.02, York County, Pennsylvania",4892
42022000,"Census Tract 220, York County, Pennsylvania",3885
42022100,"Census Tract 221, York County, Pennsylvania",3419
42022200,"Census Tract 222, York County, Pennsylvania",4911
42022300,"Census Tract 223, York County, Pennsylvania",4214
42022401,"Census Tract 224.01, York County, Pennsylvania",3462
42022403,"Census Tract 224.03, York County, Pennsylvania",3295
42022404,"Census Tract 224.04, York County, Pennsylvania",5777
42022500,"Census Tract 225, York County, Pennsylvania",3904
42022601,"Census Tract 226.01, York County, Pennsylvania",2739
42022602,"Census Tract 226.02, York County, Pennsylvania",6543
42022701,"Census Tract 227.01, York County, Pennsylvania",3107
42022702,"Census Tract 227.02, York County, Pennsylvania",3390
42022801,"Census Tract 228.01, York County, Pennsylvania",4556
42022802,"Census Tract 228.02, York County, Pennsylvania",3385
42022920,"Census Tract 229.20, York County, Pennsylvania",4889
42022921,"Census Tract 229.21, York County, Pennsylvania",1168
42477300,"Census Tract 4773, Allegheny County, Pennsylvania",6819
42478100,"Census Tract 4781, Allegheny County, Pennsylvania",4363
42478200,"Census Tract 4782, Allegheny County, Pennsylvania",5719
42479000,"Census Tract 4790, Allegheny County, Pennsylvania",1985
42480101,"Census Tract 4801.01, Allegheny County, Pennsylvania",5975
42480102,"Census Tract 4801.02, Allegheny County, Pennsylvania",3121
42480200,"Census Tract 4802, Allegheny County, Pennsylvania",3797
42480300,"Census Tract 4803, Allegheny County, Pennsylvania",3613
42480400,"Census Tract 4804, Allegheny County, Pennsylvania",5004
42481000,"Census Tract 4810, Allegheny County, Pennsylvania",3394
42482500,"Census Tract 4825, Allegheny County, Pennsylvania",1872
42483800,"Census Tract 4838, Allegheny County, Pennsylvania",2884
42484300,"Census Tract 4843, Allegheny County, Pennsylvania",3122
42484500,"Census Tract 4845, Allegheny County, Pennsylvania",5614
42484600,"Census Tract 4846, Allegheny County, Pennsylvania",2038
42485000,"Census Tract 4850, Allegheny County, Pennsylvania",1179
42486700,"Census Tract 4867, Allegheny County, Pennsylvania",2212
42486800,"Census Tract 4868, Allegheny County, Pennsylvania",1653
42486900,"Census Tract 4869, Allegheny County, Pennsylvania",1389
42487000,"Census Tract 4870, Allegheny County, Pennsylvania",1612
42488100,"Census Tract 4881, Allegheny County, Pennsylvania",2149
42488200,"Census Tract 4882, Allegheny County, Pennsylvania",3441
42488300,"Census Tract 4883, Allegheny County, Pennsylvania",2008
