geoname,geoid,total
"Block Group 3, Census Tract 104.04, Blair County, Pennsylvania",1500000US420130104043,1023
"Block Group 1, Census Tract 105, Blair County, Pennsylvania",1500000US420130105001,1129
"Block Group 2, Census Tract 105, Blair County, Pennsylvania",1500000US420130105002,1553
"Block Group 3, Census Tract 105, Blair County, Pennsylvania",1500000US420130105003,1473
"Block Group 1, Census Tract 106, Blair County, Pennsylvania",1500000US420130106001,927
"Block Group 2, Census Tract 106, Blair County, Pennsylvania",1500000US420130106002,1232
"Block Group 1, Census Tract 107.01, Blair County, Pennsylvania",1500000US420130107011,1440
"Block Group 2, Census Tract 107.01, Blair County, Pennsylvania",1500000US420130107012,2050
"Block Group 2, Census Tract 107.02, Blair County, Pennsylvania",1500000US420130107022,1250
"Block Group 1, Census Tract 133, Cambria County, Pennsylvania",1500000US420210133001,893
"Block Group 2, Census Tract 133, Cambria County, Pennsylvania",1500000US420210133002,1149
"Block Group 4, Census Tract 133, Cambria County, Pennsylvania",1500000US420210133004,755
"Block Group 5, Census Tract 133, Cambria County, Pennsylvania",1500000US420210133005,887
"Block Group 2, Census Tract 134, Cambria County, Pennsylvania",1500000US420210134002,491
"Block Group 3, Census Tract 134, Cambria County, Pennsylvania",1500000US420210134003,591
"Block Group 2, Census Tract 135, Cambria County, Pennsylvania",1500000US420210135002,1719
"Block Group 1, Census Tract 136, Cambria County, Pennsylvania",1500000US420210136001,873
"Block Group 3, Census Tract 136, Cambria County, Pennsylvania",1500000US420210136003,823
"Block Group 4, Census Tract 136, Cambria County, Pennsylvania",1500000US420210136004,465
"Block Group 2, Census Tract 137, Cambria County, Pennsylvania",1500000US420210137002,744
"Block Group 3, Census Tract 137, Cambria County, Pennsylvania",1500000US420210137003,977
"Block Group 2, Census Tract 9601, Cameron County, Pennsylvania",1500000US420239601002,881
"Block Group 1, Census Tract 9602, Cameron County, Pennsylvania",1500000US420239602001,680
"Block Group 3, Census Tract 9602, Cameron County, Pennsylvania",1500000US420239602003,970
"Block Group 1, Census Tract 201.02, Carbon County, Pennsylvania",1500000US420250201021,1452
"Block Group 3, Census Tract 201.02, Carbon County, Pennsylvania",1500000US420250201023,1602
"Block Group 1, Census Tract 201.03, Carbon County, Pennsylvania",1500000US420250201031,1017
"Block Group 3, Census Tract 201.03, Carbon County, Pennsylvania",1500000US420250201033,1305
"Block Group 1, Census Tract 201.06, Carbon County, Pennsylvania",1500000US420250201061,517
"Block Group 2, Census Tract 201.06, Carbon County, Pennsylvania",1500000US420250201062,1521
"Block Group 1, Census Tract 201.07, Carbon County, Pennsylvania",1500000US420250201071,1333
"Block Group 2, Census Tract 201.07, Carbon County, Pennsylvania",1500000US420250201072,1056
"Block Group 3, Census Tract 201.07, Carbon County, Pennsylvania",1500000US420250201073,1092
"Block Group 1, Census Tract 201.08, Carbon County, Pennsylvania",1500000US420250201081,859
"Block Group 2, Census Tract 201.08, Carbon County, Pennsylvania",1500000US420250201082,832
"Block Group 3, Census Tract 201.08, Carbon County, Pennsylvania",1500000US420250201083,1033
"Block Group 1, Census Tract 202.01, Carbon County, Pennsylvania",1500000US420250202011,653
"Block Group 2, Census Tract 202.01, Carbon County, Pennsylvania",1500000US420250202012,1730
"Block Group 3, Census Tract 202.01, Carbon County, Pennsylvania",1500000US420250202013,811
"Block Group 1, Census Tract 202.02, Carbon County, Pennsylvania",1500000US420250202021,1280
"Block Group 2, Census Tract 202.02, Carbon County, Pennsylvania",1500000US420250202022,897
"Block Group 1, Census Tract 203.01, Carbon County, Pennsylvania",1500000US420250203011,992
"Block Group 2, Census Tract 203.01, Carbon County, Pennsylvania",1500000US420250203012,620
"Block Group 1, Census Tract 203.02, Carbon County, Pennsylvania",1500000US420250203021,824
"Block Group 2, Census Tract 203.02, Carbon County, Pennsylvania",1500000US420250203022,1398
"Block Group 1, Census Tract 204, Carbon County, Pennsylvania",1500000US420250204001,766
"Block Group 2, Census Tract 204, Carbon County, Pennsylvania",1500000US420250204002,877
"Block Group 4, Census Tract 204, Carbon County, Pennsylvania",1500000US420250204004,933
"Block Group 5, Census Tract 204, Carbon County, Pennsylvania",1500000US420250204005,775
"Block Group 1, Census Tract 109, Cumberland County, Pennsylvania",1500000US420410109001,878
"Block Group 3, Census Tract 109, Cumberland County, Pennsylvania",1500000US420410109003,823
"Block Group 4, Census Tract 109, Cumberland County, Pennsylvania",1500000US420410109004,1199
"Block Group 1, Census Tract 110.02, Cumberland County, Pennsylvania",1500000US420410110021,1055
"Block Group 2, Census Tract 110.02, Cumberland County, Pennsylvania",1500000US420410110022,1343
"Block Group 2, Census Tract 111.01, Cumberland County, Pennsylvania",1500000US420410111012,1301
"Block Group 3, Census Tract 111.01, Cumberland County, Pennsylvania",1500000US420410111013,1821
"Block Group 2, Census Tract 111.02, Cumberland County, Pennsylvania",1500000US420410111022,1222
"Block Group 3, Census Tract 111.02, Cumberland County, Pennsylvania",1500000US420410111023,628
"Block Group 1, Census Tract 112, Cumberland County, Pennsylvania",1500000US420410112001,956
"Block Group 2, Census Tract 112, Cumberland County, Pennsylvania",1500000US420410112002,678
"Block Group 2, Census Tract 113.01, Cumberland County, Pennsylvania",1500000US420410113012,3141
"Block Group 1, Census Tract 113.03, Cumberland County, Pennsylvania",1500000US420410113031,2369
"Block Group 2, Census Tract 113.03, Cumberland County, Pennsylvania",1500000US420410113032,1693
"Block Group 3, Census Tract 113.03, Cumberland County, Pennsylvania",1500000US420410113033,1550
"Block Group 4, Census Tract 113.03, Cumberland County, Pennsylvania",1500000US420410113034,1356
"Block Group 1, Census Tract 113.04, Cumberland County, Pennsylvania",1500000US420410113041,2342
"Block Group 2, Census Tract 113.04, Cumberland County, Pennsylvania",1500000US420410113042,2109
"Block Group 3, Census Tract 113.04, Cumberland County, Pennsylvania",1500000US420410113043,1112
"Block Group 1, Census Tract 113.05, Cumberland County, Pennsylvania",1500000US420410113051,2881
"Block Group 2, Census Tract 113.05, Cumberland County, Pennsylvania",1500000US420410113052,1734
"Block Group 3, Census Tract 113.05, Cumberland County, Pennsylvania",1500000US420410113053,503
"Block Group 4, Census Tract 113.05, Cumberland County, Pennsylvania",1500000US420410113054,886
"Block Group 1, Census Tract 113.06, Cumberland County, Pennsylvania",1500000US420410113061,1514
"Block Group 2, Census Tract 113.06, Cumberland County, Pennsylvania",1500000US420410113062,2413
"Block Group 2, Census Tract 113.07, Cumberland County, Pennsylvania",1500000US420410113072,1937
"Block Group 3, Census Tract 113.07, Cumberland County, Pennsylvania",1500000US420410113073,933
"Block Group 2, Census Tract 114, Cumberland County, Pennsylvania",1500000US420410114002,1007
"Block Group 3, Census Tract 114, Cumberland County, Pennsylvania",1500000US420410114003,888
"Block Group 1, Census Tract 115, Cumberland County, Pennsylvania",1500000US420410115001,2031
"Block Group 2, Census Tract 115, Cumberland County, Pennsylvania",1500000US420410115002,909
"Block Group 1, Census Tract 116.02, Cumberland County, Pennsylvania",1500000US420410116021,1403
"Block Group 2, Census Tract 116.02, Cumberland County, Pennsylvania",1500000US420410116022,2652
"Block Group 2, Census Tract 116.06, Cumberland County, Pennsylvania",1500000US420410116062,1206
"Block Group 3, Census Tract 116.06, Cumberland County, Pennsylvania",1500000US420410116063,3580
"Block Group 2, Census Tract 116.07, Cumberland County, Pennsylvania",1500000US420410116072,1128
"Block Group 3, Census Tract 116.07, Cumberland County, Pennsylvania",1500000US420410116073,1031
"Block Group 2, Census Tract 116.08, Cumberland County, Pennsylvania",1500000US420410116082,1984
"Block Group 3, Census Tract 116.08, Cumberland County, Pennsylvania",1500000US420410116083,1294
"Block Group 1, Census Tract 101.01, Erie County, Pennsylvania",1500000US420490101011,1383
"Block Group 3, Census Tract 101.01, Erie County, Pennsylvania",1500000US420490101013,725
"Block Group 1, Census Tract 101.03, Erie County, Pennsylvania",1500000US420490101031,1057
"Block Group 1, Census Tract 101.04, Erie County, Pennsylvania",1500000US420490101041,829
"Block Group 2, Census Tract 101.04, Erie County, Pennsylvania",1500000US420490101042,1527
"Block Group 2, Census Tract 101.07, Erie County, Pennsylvania",1500000US420490101072,746
"Block Group 1, Census Tract 101.08, Erie County, Pennsylvania",1500000US420490101081,2279
"Block Group 1, Census Tract 102.01, Erie County, Pennsylvania",1500000US420490102011,1718
"Block Group 2, Census Tract 102.01, Erie County, Pennsylvania",1500000US420490102012,2137
"Block Group 3, Census Tract 102.01, Erie County, Pennsylvania",1500000US420490102013,1223
"Block Group 4, Census Tract 102.01, Erie County, Pennsylvania",1500000US420490102014,856
"Block Group 1, Census Tract 102.02, Erie County, Pennsylvania",1500000US420490102021,1022
"Block Group 2, Census Tract 102.02, Erie County, Pennsylvania",1500000US420490102022,1443
"Block Group 3, Census Tract 102.02, Erie County, Pennsylvania",1500000US420490102023,1000
"Block Group 4, Census Tract 102.02, Erie County, Pennsylvania",1500000US420490102024,1840
"Block Group 1, Census Tract 103.01, Erie County, Pennsylvania",1500000US420490103011,1788
"Block Group 2, Census Tract 103.01, Erie County, Pennsylvania",1500000US420490103012,1458
"Block Group 3, Census Tract 103.01, Erie County, Pennsylvania",1500000US420490103013,1667
"Block Group 1, Census Tract 103.03, Erie County, Pennsylvania",1500000US420490103031,1364
"Block Group 2, Census Tract 103.03, Erie County, Pennsylvania",1500000US420490103032,2612
"Block Group 3, Census Tract 103.03, Erie County, Pennsylvania",1500000US420490103033,2331
"Block Group 1, Census Tract 103.04, Erie County, Pennsylvania",1500000US420490103041,1553
"Block Group 3, Census Tract 103.04, Erie County, Pennsylvania",1500000US420490103043,1016
"Block Group 4, Census Tract 103.04, Erie County, Pennsylvania",1500000US420490103044,763
"Block Group 2, Census Tract 104, Erie County, Pennsylvania",1500000US420490104002,2052
"Block Group 3, Census Tract 104, Erie County, Pennsylvania",1500000US420490104003,1137
"Block Group 2, Census Tract 105, Erie County, Pennsylvania",1500000US420490105002,598
"Block Group 3, Census Tract 105, Erie County, Pennsylvania",1500000US420490105003,874
"Block Group 1, Census Tract 107, Erie County, Pennsylvania",1500000US420490107001,1292
"Block Group 2, Census Tract 107, Erie County, Pennsylvania",1500000US420490107002,868
"Block Group 1, Census Tract 108, Erie County, Pennsylvania",1500000US420490108001,1469
"Block Group 3, Census Tract 108, Erie County, Pennsylvania",1500000US420490108003,1224
"Block Group 1, Census Tract 109.02, Erie County, Pennsylvania",1500000US420490109021,1014
"Block Group 3, Census Tract 109.02, Erie County, Pennsylvania",1500000US420490109023,1518
"Block Group 4, Census Tract 109.02, Erie County, Pennsylvania",1500000US420490109024,978
"Block Group 2, Census Tract 109.03, Erie County, Pennsylvania",1500000US420490109032,2126
"Block Group 3, Census Tract 109.03, Erie County, Pennsylvania",1500000US420490109033,2500
"Block Group 2, Census Tract 109.04, Erie County, Pennsylvania",1500000US420490109042,1687
"Block Group 3, Census Tract 109.04, Erie County, Pennsylvania",1500000US420490109043,1713
"Block Group 2, Census Tract 110.01, Erie County, Pennsylvania",1500000US420490110012,1173
"Block Group 3, Census Tract 110.01, Erie County, Pennsylvania",1500000US420490110013,1647
"Block Group 1, Census Tract 115.02, Lancaster County, Pennsylvania",1500000US420710115021,1852
"Block Group 2, Census Tract 115.02, Lancaster County, Pennsylvania",1500000US420710115022,2331
"Block Group 3, Census Tract 115.02, Lancaster County, Pennsylvania",1500000US420710115023,1883
"Block Group 1, Census Tract 115.03, Lancaster County, Pennsylvania",1500000US420710115031,2278
"Block Group 2, Census Tract 115.03, Lancaster County, Pennsylvania",1500000US420710115032,1716
"Block Group 1, Census Tract 115.04, Lancaster County, Pennsylvania",1500000US420710115041,1671
"Block Group 2, Census Tract 115.04, Lancaster County, Pennsylvania",1500000US420710115042,1230
"Block Group 3, Census Tract 115.04, Lancaster County, Pennsylvania",1500000US420710115043,1700
"Block Group 4, Census Tract 115.04, Lancaster County, Pennsylvania",1500000US420710115044,1626
"Block Group 1, Census Tract 115.05, Lancaster County, Pennsylvania",1500000US420710115051,2061
"Block Group 2, Census Tract 115.05, Lancaster County, Pennsylvania",1500000US420710115052,1689
"Block Group 1, Census Tract 116, Lancaster County, Pennsylvania",1500000US420710116001,1255
"Block Group 2, Census Tract 116, Lancaster County, Pennsylvania",1500000US420710116002,1146
"Block Group 4, Census Tract 116, Lancaster County, Pennsylvania",1500000US420710116004,1017
"Block Group 5, Census Tract 116, Lancaster County, Pennsylvania",1500000US420710116005,1131
"Block Group 2, Census Tract 117.01, Lancaster County, Pennsylvania",1500000US420710117012,1816
"Block Group 3, Census Tract 117.01, Lancaster County, Pennsylvania",1500000US420710117013,1685
"Block Group 2, Census Tract 117.04, Lancaster County, Pennsylvania",1500000US420710117042,1356
"Block Group 3, Census Tract 117.04, Lancaster County, Pennsylvania",1500000US420710117043,1396
"Block Group 2, Census Tract 117.05, Lancaster County, Pennsylvania",1500000US420710117052,2593
"Block Group 3, Census Tract 117.05, Lancaster County, Pennsylvania",1500000US420710117053,1215
"Block Group 1, Census Tract 117.06, Lancaster County, Pennsylvania",1500000US420710117061,1436
"Block Group 2, Census Tract 117.06, Lancaster County, Pennsylvania",1500000US420710117062,1538
"Block Group 2, Census Tract 117.07, Lancaster County, Pennsylvania",1500000US420710117072,2307
"Block Group 3, Census Tract 117.07, Lancaster County, Pennsylvania",1500000US420710117073,1561
"Block Group 2, Census Tract 118.01, Lancaster County, Pennsylvania",1500000US420710118012,2229
"Block Group 1, Census Tract 118.02, Lancaster County, Pennsylvania",1500000US420710118021,2418
